Round,Product Number,Service Area Name,Supply,Aggregate Demand,Company Name,Processed Demand,Requested Demand Change Applied?,Processed Demand Detail,Posted Price,Next Round Clock Price,Increment (%)
14,4-034-0,Thetford Mines,25,37,Rogers,6,Maintained,,51000,57000,11.76
14,4-035-0,Plessisville,25,30,Rogers,6,Maintained,,31000,35000,12.9
14,4-036-0,La Tuque,25,25,Rogers,6,Maintained,,24000,27000,12.5
14,4-037-0,Trois-Rivières,25,33,Rogers,7,Maintained,,307000,338000,10.09
14,4-038-0,Louiseville,25,46,Rogers,6,Maintained,,24000,27000,12.5
14,4-039-0,Asbestos,25,29,Rogers,6,Maintained,,30000,33000,10
14,4-040-0,Victoriaville,25,41,Rogers,6,Maintained,,109000,120000,10.09
14,4-041-0,Coaticook,25,25,Rogers,6,Maintained,,7000,7700,10
14,4-042-0,Sherbrooke,25,25,Rogers,7,Maintained,,163000,180000,10.42
14,4-043-0,Windsor,25,40,Rogers,6,Maintained,,41000,46000,12.19
14,4-044-0,Drummondville,25,32,Rogers,8,Maintained,,178000,196000,10.11
14,4-045-0,Cowansville,25,25,Rogers,5,Maintained,,19000,21000,10.52
14,4-046-0,Farnham,25,25,Rogers,6,Maintained,,19000,21000,10.52
14,4-047-0,Granby,25,25,Rogers,5,Maintained,,73000,81000,10.95
14,4-048-0,St-Hyacinthe,25,25,Rogers,6,Maintained,,106000,117000,10.37
14,4-049-0,Sorel,25,25,Rogers,5,Maintained,,30000,33000,10
14,4-050-0,Joliette,25,24,Rogers,4,Maintained,,82000,91000,10.97
14,4-051-0,Montréal,25,25,Rogers,4,Maintained,,10097000,11107000,10
14,4-052-0,Sainte-Agathe-des-Monts,25,25,Rogers,6,Maintained,,43000,48000,11.62
14,4-053-0,Hawkesbury,25,25,Rogers,6,Maintained,,46000,51000,10.86
14,4-054-0,Mont-Laurier / Maniwaki,25,25,Rogers,6,Maintained,,25000,28000,12
14,4-055-0,Ottawa,25,22,Rogers,3,Maintained,,1453000,1599000,10.04
14,4-056-0,Pembroke,25,25,Rogers,6,Maintained,,107000,118000,10.28
14,4-057-0,Arnprior / Renfrew,25,25,Rogers,5,Maintained,,20000,22000,10
14,4-058-0,Rouyn-Noranda,25,25,Rogers,6,Maintained,,25000,28000,12
14,4-059-0,Notre-Dame-du-Nord,25,25,Rogers,6,Maintained,,8000,8800,10
14,4-060-0,La Sarre,25,25,Rogers,6,Maintained,,11000,13000,18.18
14,4-061-0,Amos,5,10,Rogers,5,Maintained,,33000,37000,12.12
14,4-062-0,Val-d'Or,5,14,Rogers,5,Maintained,,90000,99000,10
14,4-063-0,Roberval / Saint-Félicien,25,25,Rogers,6,Maintained,,41000,46000,12.19
14,4-064-0,Baie-Comeau,25,25,Rogers,6,Maintained,,22000,25000,13.63
14,4-065-0,Port-Cartier / Sept-Îles,25,26,Rogers,10,Maintained,,57000,63000,10.52
14,4-066-0,Chibougamau,5,9,Rogers,5,Maintained,,54000,60000,11.11
14,4-067-0,Cornwall,25,25,Rogers,4,Maintained,,62000,69000,11.29
14,4-068-0,Brockville,25,43,Rogers,6,Maintained,,132000,146000,10.6
14,4-069-0,Gananoque,25,44,Rogers,5,Maintained,,33000,37000,12.12
14,4-070-0,Kingston,25,42,Rogers,6,Maintained,,405000,446000,10.12
14,4-071-0,Napanee,25,48,Rogers,6,Maintained,,88000,97000,10.22
14,4-072-0,Belleville,25,34,Rogers,5,Maintained,,363000,400000,10.19
14,4-073-0,Cobourg,25,35,Rogers,6,Maintained,,127000,140000,10.23
14,4-074-0,Peterborough,25,42,Rogers,6,Maintained,,382000,421000,10.2
14,4-075-0,Lindsay,25,43,Rogers,6,Maintained,,81000,90000,11.11
14,4-076-0,Minden,25,22,Rogers,6,Maintained,,11000,13000,18.18
14,4-077-0,Toronto,25,25,Rogers,3,Maintained,,17943000,19738000,10
14,4-078-0,Alliston,25,34,Rogers,6,Maintained,,238000,262000,10.08
14,4-079-0,Guelph / Kitchener,25,25,Rogers,4,Maintained,,506000,557000,10.07
14,4-080-0,Fergus,25,40,Rogers,5,Maintained,,63000,70000,11.11
14,4-081-0,Kincardine,5,20,Rogers,5,Maintained,,338000,372000,10.05
14,4-082-0,Listowel / Goderich,25,25,Rogers,5,Maintained,,97000,107000,10.3
14,4-083-0,Fort Erie,25,36,Rogers,5,Maintained,,31000,35000,12.9
14,4-084-0,Niagara / St. Catharines,25,25,Rogers,6,Maintained,,449000,494000,10.02
14,4-085-0,Haldimand / Dunnville,25,25,Rogers,1,Maintained,,21000,24000,14.28
14,4-086-0,London / Woodstock / St. Thomas,25,25,Rogers,4,Maintained,,486000,535000,10.08
14,4-087-0,Brantford,25,25,Rogers,2,Maintained,,109000,120000,10.09
14,4-088-0,Stratford,25,25,Rogers,5,Maintained,,32000,36000,12.5
14,4-089-0,Chatham,25,43,Rogers,6,Maintained,,130000,143000,10
14,4-090-0,Windsor / Leamington,25,37,Rogers,4,Maintained,,913000,1005000,10.07
14,4-091-0,Wallaceburg,25,46,Rogers,6,Maintained,,59000,65000,10.16
14,4-092-0,Sarnia,25,29,Rogers,4,Maintained,,227000,250000,10.13
14,4-093-0,Strathroy,25,25,Rogers,6,Maintained,,24000,27000,12.5
14,4-094-0,Barrie,25,25,Rogers,4,Maintained,,229000,252000,10.04
14,4-095-0,Midland,25,25,Rogers,5,Maintained,,28000,31000,10.71
14,4-096-0,Gravenhurst / Bracebridge,25,25,Rogers,6,Maintained,,32000,36000,12.5
14,4-097-0,North Bay,5,19,Rogers,5,Maintained,,192000,212000,10.41
14,4-098-0,Parry Sound,5,10,Rogers,5,Maintained,,51000,57000,11.76
14,4-099-0,Elliot Lake,25,19,Rogers,5,Maintained,,15000,17000,13.33
14,4-100-0,Sudbury,25,25,Rogers,5,Maintained,,128000,141000,10.15
14,4-101-0,Kirkland Lake,25,25,Rogers,4,Maintained,,17000,19000,11.76
14,4-102-0,Timmins,25,25,Rogers,4,Maintained,,24000,27000,12.5
14,4-103-0,Kapuskasing,5,5,Rogers,4,Maintained,,19000,21000,10.52
14,4-104-0,Kenora / Sioux Lookout,5,10,Rogers,5,Maintained,,127000,140000,10.23
14,4-105-0,Iron Bridge,5,7,Rogers,5,Maintained,,37000,41000,10.81
14,4-106-0,Sault Ste. Marie,25,15,Rogers,4,Maintained,,41000,46000,12.19
14,4-107-0,Marathon,5,10,Rogers,5,Maintained,,51000,57000,11.76
14,4-108-0,Thunder Bay,5,11,Rogers,5,Maintained,,283000,312000,10.24
14,4-109-0,Fort Frances,5,10,Rogers,5,Maintained,,33000,37000,12.12
14,4-110-0,Steinbach,25,25,Rogers,5,Maintained,,37000,41000,10.81
14,4-111-0,Winnipeg,25,22,Rogers,6,Maintained,,540000,594000,10
14,4-112-0,Lac du Bonnet,5,10,Rogers,5,Maintained,,41000,46000,12.19
14,4-113-0,Morden / Winkler,25,21,Rogers,6,Maintained,,26000,29000,11.53
14,4-114-0,Brandon,25,25,Rogers,6,Maintained,,53000,59000,11.32
14,4-115-0,Portage la Prairie,25,25,Rogers,5,Maintained,,21000,24000,14.28
14,4-116-0,Dauphin,25,25,Rogers,6,Maintained,,59000,65000,10.16
14,4-117-0,Creighton / Flin Flon,5,10,Rogers,5,Maintained,,51000,57000,11.76
14,4-118-0,Thompson,5,5,Rogers,1,Maintained,,49000,54000,10.2
14,4-119-0,Estevan,25,25,Rogers,7,Maintained,,23000,26000,13.04
14,4-120-0,Weyburn,25,25,Rogers,7,Maintained,,12000,14000,16.66
14,4-121-0,Moose Jaw,25,25,Rogers,4,Maintained,,28000,31000,10.71
14,4-122-0,Swift Current,25,25,Rogers,6,Maintained,,24000,27000,12.5
14,4-123-0,Yorkton,25,25,Rogers,6,Maintained,,32000,36000,12.5
14,4-124-0,Regina,25,25,Rogers,5,Maintained,,169000,186000,10.05
14,4-125-0,Saskatoon,25,25,Rogers,5,Maintained,,199000,219000,10.05
14,4-126-0,Watrous,25,25,Rogers,5,Maintained,,20000,22000,10
14,4-127-0,Battleford,25,25,Rogers,5,Maintained,,51000,57000,11.76
14,4-128-0,Prince Albert,25,25,Rogers,5,Maintained,,67000,74000,10.44
14,4-129-0,Lloydminster,25,25,Rogers,7,Maintained,,19000,21000,10.52
14,4-130-0,Northern Saskatchewan,5,5,Rogers,5,Maintained,,46000,51000,10.86
14,4-131-0,Medicine Hat / Brooks,25,25,Rogers,6,Maintained,,55000,61000,10.9
14,4-132-0,Lethbridge,25,25,Rogers,6,Maintained,,123000,136000,10.56
14,4-133-0,Stettler / Oyen / Wainwright,25,25,Rogers,6,Maintained,,60000,66000,10
14,4-134-0,High River,25,25,Rogers,6,Maintained,,61000,68000,11.47
14,4-135-0,Strathmore,25,21,Rogers,6,Maintained,,23000,26000,13.04
14,4-136-0,Calgary,25,22,Rogers,2,Maintained,,1417000,1559000,10.02
14,4-137-0,Red Deer,25,25,Rogers,6,Maintained,,134000,148000,10.44
14,4-138-0,Wetaskiwin / Ponoka,25,21,Rogers,6,Maintained,,28000,31000,10.71
14,4-139-0,Camrose,25,25,Rogers,6,Maintained,,48000,53000,10.41
14,4-140-0,Vegreville,25,25,Rogers,6,Maintained,,8000,8800,10
14,4-141-0,Edmonton,25,22,Rogers,7,Maintained,,1326000,1459000,10.03
14,4-142-0,Edson / Hinton,25,21,Rogers,6,Maintained,,25000,28000,12
14,4-143-0,Bonnyville,25,25,Rogers,6,Maintained,,43000,48000,11.62
14,4-144-0,Whitecourt,25,25,Rogers,6,Maintained,,17000,19000,11.76
14,4-145-0,Barrhead,25,25,Rogers,6,Maintained,,12000,14000,16.66
14,4-146-0,Fort McMurray,25,21,Rogers,6,Maintained,,38000,42000,10.52
14,4-147-0,Peace River,5,10,Rogers,5,Maintained,,161000,178000,10.55
14,4-148-0,Grande Prairie,25,25,Rogers,6,Maintained,,62000,69000,11.29
14,4-149-0,East Kootenay,25,21,Rogers,1,Maintained,,31000,35000,12.9
14,4-150-0,West Kootenay,25,21,Rogers,3,Maintained,,40000,44000,10
14,4-151-0,Kelowna,25,20,Rogers,1,Maintained,,236000,260000,10.16
14,4-152-0,Vancouver,25,21,Rogers,3,Maintained,,6337000,6971000,10
14,4-153-0,Hope,25,16,Rogers,2,Maintained,,13000,15000,15.38
14,4-154-0,Victoria,25,20,Rogers,3,Maintained,,298000,328000,10.06
14,4-155-0,Nanaimo,25,20,Rogers,3,Maintained,,127000,140000,10.23
14,4-156-0,Courtenay,5,7,Rogers,3,Maintained,,225000,248000,10.22
14,4-157-0,Powell River,5,7,Rogers,2,Maintained,,59000,65000,10.16
14,4-158-0,Squamish / Whistler,25,23,Rogers,2,Maintained,,38000,42000,10.52
14,4-159-0,Merritt,25,15,Rogers,4,Maintained,,8000,8800,10
14,4-160-0,Kamloops,25,20,Rogers,1,Maintained,,70000,77000,10
14,4-161-0,Ashcroft,5,9,Rogers,4,Maintained,,37000,41000,10.81
14,4-162-0,Salmon Arm,25,15,Rogers,1,Maintained,,26000,29000,11.53
14,4-163-0,Golden,25,16,Rogers,1,Maintained,,3000,3300,10
14,4-164-0,Williams Lake,5,8,Rogers,4,Maintained,,80000,88000,10
14,4-165-0,Quesnel / Red Bluff,5,9,Rogers,4,Maintained,,53000,59000,11.32
14,4-166-0,Skeena,5,8,Rogers,3,Maintained,,109000,120000,10.09
14,4-167-0,Prince George,25,21,Rogers,4,Maintained,,48000,53000,10.41
14,4-168-0,Smithers,5,9,Rogers,4,Maintained,,77000,85000,10.38
14,4-169-0,Dawson Creek,5,10,Rogers,4,Maintained,,130000,143000,10
14,4-170-0,Yukon,5,7,Rogers,5,Maintained,,72000,80000,11.11
14,4-171-0,Nunavut,5,9,Rogers,5,Maintained,,72000,80000,11.11
14,4-172-0,Northwest Territories,5,7,Rogers,5,Maintained,,85000,94000,10.58
14,4-076-0,Minden,25,22,Indigitel,1,Maintained,,11000,13000,18.18
14,4-153-0,Hope,25,16,Indigitel,1,Maintained,,13000,15000,15.38
14,4-039-0,Asbestos,25,29,Cooptel,1,Maintained,,30000,33000,10
14,4-043-0,Windsor,25,40,Cooptel,4,Maintained,,41000,46000,12.19
14,4-044-0,Drummondville,25,32,Cooptel,4,Fully,Applied  1,178000,196000,10.11
14,4-048-0,St-Hyacinthe,25,25,Cooptel,2,Fully,Applied -1,106000,117000,10.37
14,4-071-0,Napanee,25,48,Kingston Online,4,Maintained,,88000,97000,10.22
14,4-083-0,Fort Erie,25,36,NWIC,2,Maintained,,31000,35000,12.9
14,4-085-0,Haldimand / Dunnville,25,25,NWIC,2,Maintained,,21000,24000,14.28
14,4-081-0,Kincardine,5,20,Bruce Telecom,0,Fully,Applied -1,338000,372000,10.05
14,4-081-1,Kincardine,20,25,Bruce Telecom,5,Maintained,,204000,225000,10.29
14,4-121-0,Moose Jaw,25,25,SaskTel,5,Maintained,,28000,31000,10.71
14,4-122-0,Swift Current,25,25,SaskTel,5,Maintained,,24000,27000,12.5
14,4-123-0,Yorkton,25,25,SaskTel,5,Maintained,,32000,36000,12.5
14,4-124-0,Regina,25,25,SaskTel,5,Maintained,,169000,186000,10.05
14,4-125-0,Saskatoon,25,25,SaskTel,5,Maintained,,199000,219000,10.05
14,4-126-0,Watrous,25,25,SaskTel,5,Maintained,,20000,22000,10
14,4-127-0,Battleford,25,25,SaskTel,5,Maintained,,51000,57000,11.76
14,4-128-0,Prince Albert,25,25,SaskTel,5,Maintained,,67000,74000,10.44
14,4-158-0,Squamish / Whistler,25,23,ABC Internet,5,No,Applied  0 of -1: Insufficient aggregate demand,38000,42000,10.52
14,4-161-0,Ashcroft,5,9,ABC Internet,1,Maintained,,37000,41000,10.81
14,4-161-1,Ashcroft,20,11,ABC Internet,4,No,Applied  0 of -1: Insufficient aggregate demand,5000,5500,10
14,4-164-0,Williams Lake,5,8,ABC Internet,0,No,Applied  0 of  2: Insufficient eligibility,80000,88000,10
14,4-164-1,Williams Lake,20,11,ABC Internet,4,No,Applied  0 of -1: Insufficient aggregate demand,6000,6600,10
14,4-005-1,Labrador,20,20,Ecotel,5,No,Applied  0 of -1: Insufficient aggregate demand,2500,2800,12
14,4-036-0,La Tuque,25,25,Ecotel,3,Maintained,,24000,27000,12.5
14,4-061-1,Amos,20,14,Ecotel,4,Maintained,,4000,4400,10
14,4-062-1,Val-d'Or,20,16,Ecotel,6,Maintained,,1000,1100,10
14,4-066-1,Chibougamau,20,14,Ecotel,4,Maintained,,2000,2200,10
14,4-102-0,Timmins,25,25,Ecotel,4,Maintained,,24000,27000,12.5
14,4-104-1,Kenora / Sioux Lookout,20,17,Ecotel,4,Maintained,,4000,4400,10
14,4-105-1,Iron Bridge,20,20,Ecotel,2,Maintained,,6000,6600,10
14,4-107-1,Marathon,20,19,Ecotel,4,Maintained,,3000,3300,10
14,4-117-1,Creighton / Flin Flon,20,14,Ecotel,4,Maintained,,1000,1100,10
14,4-118-1,Thompson,20,14,Ecotel,4,Maintained,,6000,6600,10
14,4-130-1,Northern Saskatchewan,20,12,Ecotel,2,Maintained,,4000,4400,10
14,4-168-1,Smithers,20,14,Ecotel,2,Maintained,,3000,3300,10
14,4-171-1,Nunavut,20,11,Ecotel,4,Maintained,,1000,1100,10
14,4-172-1,Northwest Territories,20,20,Ecotel,2,Maintained,,1300,1500,15.38
14,4-163-0,Golden,25,16,MPVWIFI,1,Maintained,,3000,3300,10
14,4-001-0,St. John's,25,24,Bragg,7,Maintained,,166000,183000,10.24
14,4-002-0,Placentia,25,25,Bragg,8,Maintained,,8800,9700,10.22
14,4-003-0,Gander / Grand Falls / Windsor,25,25,Bragg,8,Maintained,,82000,91000,10.97
14,4-004-0,Corner Brook / Stephenville,25,25,Bragg,8,Maintained,,44000,49000,11.36
14,4-005-1,Labrador,20,20,Bragg,5,Maintained,,2500,2800,12
14,4-006-0,Charlottetown,25,24,Bragg,7,Maintained,,49000,54000,10.2
14,4-007-0,Summerside,25,24,Bragg,7,Maintained,,24000,27000,12.5
14,4-008-0,Yarmouth,25,24,Bragg,7,Maintained,,28000,31000,10.71
14,4-009-0,Bridgewater / Kentville,25,25,Bragg,5,Maintained,,79000,87000,10.12
14,4-010-0,Halifax,25,20,Bragg,5,Maintained,,283000,312000,10.24
14,4-011-0,Truro,25,25,Bragg,5,Maintained,,32000,36000,12.5
14,4-012-0,Amherst,25,25,Bragg,8,Maintained,,17000,19000,11.76
14,4-013-0,Antigonish / New Glasgow,25,25,Bragg,5,Maintained,,40000,44000,10
14,4-014-0,Sydney,25,24,Bragg,7,Maintained,,67000,74000,10.44
14,4-015-0,Saint John,25,25,Bragg,4,Maintained,,103000,114000,10.67
14,4-016-0,St. Stephen,25,25,Bragg,4,Maintained,,15000,17000,13.33
14,4-017-0,Fredericton,25,25,Bragg,4,Maintained,,118000,130000,10.16
14,4-018-0,Moncton,25,25,Bragg,4,Maintained,,128000,141000,10.15
14,4-019-0,Miramichi / Bathurst,25,25,Bragg,4,Maintained,,88000,97000,10.22
14,4-020-0,Grand Falls,25,25,Bragg,4,Maintained,,15000,17000,13.33
14,4-021-0,Edmundston,25,25,Bragg,9,Maintained,,16000,18000,12.5
14,4-022-0,Campbellton,25,25,Bragg,4,Maintained,,16000,18000,12.5
14,4-100-0,Sudbury,25,25,Bragg,5,Maintained,,128000,141000,10.15
14,4-101-0,Kirkland Lake,25,25,Bragg,10,Maintained,,17000,19000,11.76
14,4-102-0,Timmins,25,25,Bragg,7,Maintained,,24000,27000,12.5
14,4-103-1,Kapuskasing,20,19,Bragg,10,Maintained,,14000,16000,14.28
14,4-129-0,Lloydminster,25,25,Bragg,2,Maintained,,19000,21000,10.52
14,4-140-0,Vegreville,25,25,Bragg,4,Maintained,,8000,8800,10
14,4-143-0,Bonnyville,25,25,Bragg,4,Maintained,,43000,48000,11.62
14,4-144-0,Whitecourt,25,25,Bragg,4,Maintained,,17000,19000,11.76
14,4-145-0,Barrhead,25,25,Bragg,4,Maintained,,12000,14000,16.66
14,4-148-0,Grande Prairie,25,25,Bragg,4,Maintained,,62000,69000,11.29
14,4-023-0,Matane,25,25,Elite General,5,Maintained,,57000,63000,10.52
14,4-024-0,Mont-Joli,25,25,Elite General,2,Maintained,,24100,27000,12.03
14,4-025-0,Rimouski,25,25,Elite General,2,Maintained,,44100,49000,11.11
14,4-028-0,Chicoutimi-Jonquière,25,25,Elite General,2,Maintained,,283000,312000,10.24
14,4-030-0,Québec,25,25,Elite General,2,Maintained,,588000,647000,10.03
14,4-031-0,Sainte-Marie,25,45,Elite General,5,Maintained,,51000,57000,11.76
14,4-032-0,Saint-Georges,25,43,Elite General,5,Maintained,,66000,73000,10.6
14,4-033-0,Lac-Mégantic,25,37,Elite General,5,Maintained,,25000,28000,12
14,4-034-0,Thetford Mines,25,37,Elite General,5,Maintained,,51000,57000,11.76
14,4-035-0,Plessisville,25,30,Elite General,5,Maintained,,31000,35000,12.9
14,4-037-0,Trois-Rivières,25,33,Elite General,8,Maintained,,307000,338000,10.09
14,4-038-0,Louiseville,25,46,Elite General,5,Maintained,,24000,27000,12.5
14,4-048-0,St-Hyacinthe,25,25,Elite General,3,Maintained,,106000,117000,10.37
14,4-051-0,Montréal,25,25,Elite General,5,No,Applied  0 of -3: Insufficient aggregate demand,10097000,11107000,10
14,4-053-0,Hawkesbury,25,25,Elite General,2,Maintained,,46000,51000,10.86
14,4-055-0,Ottawa,25,22,Elite General,2,Maintained,,1453000,1599000,10.04
14,4-056-0,Pembroke,25,25,Elite General,2,Maintained,,107000,118000,10.28
14,4-057-0,Arnprior / Renfrew,25,25,Elite General,2,Maintained,,20000,22000,10
14,4-063-0,Roberval / Saint-Félicien,25,25,Elite General,2,Maintained,,41000,46000,12.19
14,4-067-0,Cornwall,25,25,Elite General,4,Maintained,,62000,69000,11.29
14,4-068-0,Brockville,25,43,Elite General,9,Maintained,,132000,146000,10.6
14,4-069-0,Gananoque,25,44,Elite General,10,Maintained,,33000,37000,12.12
14,4-070-0,Kingston,25,42,Elite General,8,Maintained,,405000,446000,10.12
14,4-071-0,Napanee,25,48,Elite General,10,Maintained,,88000,97000,10.22
14,4-072-0,Belleville,25,34,Elite General,9,Maintained,,363000,400000,10.19
14,4-073-0,Cobourg,25,35,Elite General,8,Maintained,,127000,140000,10.23
14,4-074-0,Peterborough,25,42,Elite General,8,Maintained,,382000,421000,10.2
14,4-075-0,Lindsay,25,43,Elite General,8,Maintained,,81000,90000,11.11
14,4-077-0,Toronto,25,25,Elite General,4,No,Applied  0 of -1: Insufficient aggregate demand,17943000,19738000,10
14,4-079-0,Guelph / Kitchener,25,25,Elite General,2,No,Applied  0 of -2: Insufficient aggregate demand,506000,557000,10.07
14,4-080-0,Fergus,25,40,Elite General,2,Maintained,,63000,70000,11.11
14,4-083-0,Fort Erie,25,36,Elite General,4,Maintained,,31000,35000,12.9
14,4-084-0,Niagara / St. Catharines,25,25,Elite General,2,Maintained,,449000,494000,10.02
14,4-089-0,Chatham,25,43,Elite General,8,Maintained,,130000,143000,10
14,4-090-0,Windsor / Leamington,25,37,Elite General,7,Maintained,,913000,1005000,10.07
14,4-091-0,Wallaceburg,25,46,Elite General,10,Maintained,,59000,65000,10.16
14,4-092-0,Sarnia,25,29,Elite General,7,Maintained,,227000,250000,10.13
14,4-096-0,Gravenhurst / Bracebridge,25,25,Elite General,4,Maintained,,32000,36000,12.5
14,4-097-0,North Bay,5,19,Elite General,5,Maintained,,192000,212000,10.41
14,4-001-0,St. John's,25,24,TELUS,10,Maintained,,166000,183000,10.24
14,4-002-0,Placentia,25,25,TELUS,10,Maintained,,8800,9700,10.22
14,4-003-0,Gander / Grand Falls / Windsor,25,25,TELUS,10,Maintained,,82000,91000,10.97
14,4-004-0,Corner Brook / Stephenville,25,25,TELUS,10,Maintained,,44000,49000,11.36
14,4-005-1,Labrador,20,20,TELUS,10,Maintained,,2500,2800,12
14,4-006-0,Charlottetown,25,24,TELUS,10,Maintained,,49000,54000,10.2
14,4-007-0,Summerside,25,24,TELUS,10,Maintained,,24000,27000,12.5
14,4-008-0,Yarmouth,25,24,TELUS,10,Maintained,,28000,31000,10.71
14,4-009-0,Bridgewater / Kentville,25,25,TELUS,10,Maintained,,79000,87000,10.12
14,4-010-0,Halifax,25,20,TELUS,10,Maintained,,283000,312000,10.24
14,4-011-0,Truro,25,25,TELUS,10,Maintained,,32000,36000,12.5
14,4-012-0,Amherst,25,25,TELUS,10,Maintained,,17000,19000,11.76
14,4-013-0,Antigonish / New Glasgow,25,25,TELUS,10,Maintained,,40000,44000,10
14,4-014-0,Sydney,25,24,TELUS,10,Maintained,,67000,74000,10.44
14,4-015-0,Saint John,25,25,TELUS,10,Maintained,,103000,114000,10.67
14,4-016-0,St. Stephen,25,25,TELUS,10,Maintained,,15000,17000,13.33
14,4-017-0,Fredericton,25,25,TELUS,10,Maintained,,118000,130000,10.16
14,4-018-0,Moncton,25,25,TELUS,10,Maintained,,128000,141000,10.15
14,4-019-0,Miramichi / Bathurst,25,25,TELUS,10,Maintained,,88000,97000,10.22
14,4-020-0,Grand Falls,25,25,TELUS,10,Maintained,,15000,17000,13.33
14,4-021-0,Edmundston,25,25,TELUS,10,Maintained,,16000,18000,12.5
14,4-022-0,Campbellton,25,25,TELUS,10,Maintained,,16000,18000,12.5
14,4-023-0,Matane,25,25,TELUS,5,Maintained,,57000,63000,10.52
14,4-024-0,Mont-Joli,25,25,TELUS,8,Maintained,,24100,27000,12.03
14,4-025-0,Rimouski,25,25,TELUS,8,Maintained,,44100,49000,11.11
14,4-026-0,Rivière-du-Loup,25,25,TELUS,10,Maintained,,47000,52000,10.63
14,4-027-0,La Malbaie,25,25,TELUS,8,Maintained,,14000,16000,14.28
14,4-028-0,Chicoutimi-Jonquière,25,25,TELUS,10,Maintained,,283000,312000,10.24
14,4-029-0,Montmagny,25,25,TELUS,8,Maintained,,36000,40000,11.11
14,4-030-0,Québec,25,25,TELUS,6,Maintained,,588000,647000,10.03
14,4-031-0,Sainte-Marie,25,45,TELUS,8,Maintained,,51000,57000,11.76
14,4-032-0,Saint-Georges,25,43,TELUS,8,Maintained,,66000,73000,10.6
14,4-033-0,Lac-Mégantic,25,37,TELUS,10,Maintained,,25000,28000,12
14,4-034-0,Thetford Mines,25,37,TELUS,10,Maintained,,51000,57000,11.76
14,4-035-0,Plessisville,25,30,TELUS,10,Maintained,,31000,35000,12.9
14,4-036-0,La Tuque,25,25,TELUS,10,Maintained,,24000,27000,12.5
14,4-037-0,Trois-Rivières,25,33,TELUS,10,Maintained,,307000,338000,10.09
14,4-038-0,Louiseville,25,46,TELUS,10,Maintained,,24000,27000,12.5
14,4-039-0,Asbestos,25,29,TELUS,10,Maintained,,30000,33000,10
14,4-040-0,Victoriaville,25,41,TELUS,10,Maintained,,109000,120000,10.09
14,4-041-0,Coaticook,25,25,TELUS,10,Maintained,,7000,7700,10
14,4-042-0,Sherbrooke,25,25,TELUS,10,Maintained,,163000,180000,10.42
14,4-043-0,Windsor,25,40,TELUS,10,Maintained,,41000,46000,12.19
14,4-044-0,Drummondville,25,32,TELUS,10,Maintained,,178000,196000,10.11
14,4-045-0,Cowansville,25,25,TELUS,10,Maintained,,19000,21000,10.52
14,4-046-0,Farnham,25,25,TELUS,10,Maintained,,19000,21000,10.52
14,4-047-0,Granby,25,25,TELUS,10,Maintained,,73000,81000,10.95
14,4-048-0,St-Hyacinthe,25,25,TELUS,10,Maintained,,106000,117000,10.37
14,4-049-0,Sorel,25,25,TELUS,10,Maintained,,30000,33000,10
14,4-050-0,Joliette,25,24,TELUS,6,Maintained,,82000,91000,10.97
14,4-051-0,Montréal,25,25,TELUS,7,Maintained,,10097000,11107000,10
14,4-052-0,Sainte-Agathe-des-Monts,25,25,TELUS,10,Maintained,,43000,48000,11.62
14,4-053-0,Hawkesbury,25,25,TELUS,10,Maintained,,46000,51000,10.86
14,4-054-0,Mont-Laurier / Maniwaki,25,25,TELUS,10,Maintained,,25000,28000,12
14,4-055-0,Ottawa,25,22,TELUS,5,Maintained,,1453000,1599000,10.04
14,4-056-0,Pembroke,25,25,TELUS,10,Maintained,,107000,118000,10.28
14,4-057-0,Arnprior / Renfrew,25,25,TELUS,10,Maintained,,20000,22000,10
14,4-058-0,Rouyn-Noranda,25,25,TELUS,10,Maintained,,25000,28000,12
14,4-059-0,Notre-Dame-du-Nord,25,25,TELUS,10,Maintained,,8000,8800,10
14,4-060-0,La Sarre,25,25,TELUS,10,Maintained,,11000,13000,18.18
14,4-061-1,Amos,20,14,TELUS,10,Maintained,,4000,4400,10
14,4-062-1,Val-d'Or,20,16,TELUS,10,Maintained,,1000,1100,10
